transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score
TXN7AA567DF6386,2026-07-08T03:01:34.913611,CUST006675,DEV00013801,MER003760,Telecom,UPI,1618.63,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,6
TXN61656B21D854,2026-07-08T03:01:35.929299,CUST003531,DEV00007280,MER002860,Charity,NET_BANKING,1032.67,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,25
TXN409E41FF3E41,2026-07-08T03:01:36.945409,CUST003012,DEV00006192,MER000932,Streaming,UPI,1071.53,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,11
TXNAC159641B4C0,2026-07-08T03:01:37.961421,CUST004148,DEV00008566,MER001046,Crypto,UPI,4835.79,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,20
TXNE93018B29AE4,2026-07-08T03:01:38.977064,CUST002833,DEV00005796,MER003966,E-Commerce,UPI,2662.73,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,13
TXNEA50A2057F28,2026-07-08T03:01:39.992110,CUST001461,DEV00002963,MER001301,E-Commerce,NET_BANKING,3621.54,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,8
TXNDA5E8EB76EE7,2026-07-08T03:01:41.008891,CUST004568,DEV00009431,MER000707,Grocery,CARD,23393.27,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,5
TXN5F7D6989EEF4,2026-07-08T03:01:42.024656,CUST000859,DEV00001720,MER003011,International,NET_BANKING,2317.01,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,17
TXND866E9AF72C5,2026-07-08T03:01:43.041241,CUST002840,DEV00005809,MER003430,Luxury,ATM,1992.1,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,23
TXN2FBD184D5DFA,2026-07-08T03:01:44.055888,CUST007770,DEV00016059,MER000024,Telecom,CARD,9618.44,Bhopal,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,24
TXN6C335C1B54D1,2026-07-08T03:01:45.071349,CUST009963,DEV00020618,MER003082,Pharmacy,UPI,3679.13,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,6
TXNF829829F6C25,2026-07-08T03:01:46.085744,CUST007037,DEV00014554,MER000319,International,NET_BANKING,1199.64,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,7
TXN5FAA1DD92E51,2026-07-08T03:01:47.100030,CUST004716,DEV00009744,MER003602,Fuel,NET_BANKING,2904.55,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,20
TXN083C8D3961F2,2026-07-08T03:01:48.110399,CUST008589,DEV00017704,MER002265,Streaming,UPI,8120.69,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,19
TXN150ACF687363,2026-07-08T03:01:49.124455,CUST002599,DEV00005311,MER003364,Food Delivery,CARD,18270.68,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,25
TXN51F472AAA0E3,2026-07-08T03:01:50.141025,CUST004250,DEV00008778,MER003291,E-Commerce,NET_BANKING,671.53,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,20
TXN835EFE64D169,2026-07-08T03:01:51.155708,CUST009624,DEV00019884,MER002788,Jewellery,ATM,1916.93,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,13
TXN3407C479EB19,2026-07-08T03:01:52.167474,CUST009648,DEV00019941,MER000618,E-Commerce,NET_BANKING,2101.23,Kolkata,West Bengal,Axis Bank,SUCCESS,0,NONE,7
TXN250CD9165B83,2026-07-08T03:01:53.184325,CUST006267,DEV00012946,MER000113,Ride Sharing,NET_BANKING,35055.51,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,19
TXNDA76DFE210F0,2026-07-08T03:01:54.199972,CUST006849,DEV00014160,MER000422,International,ATM,1310.26,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,15
TXNA0419F19E178,2026-07-08T03:01:55.211945,CUST004134,DEV00008533,MER004529,Jewellery,CARD,3446.58,Kolkata,West Bengal,Axis Bank,SUCCESS,0,NONE,13
TXN537027A57B77,2026-07-08T03:01:56.221811,CUST002090,DEV00004226,MER001099,Ride Sharing,NET_BANKING,1906.42,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,13
TXNDADFDC402932,2026-07-08T03:01:57.233555,CUST002285,DEV00004656,MER002331,Airlines,UPI,3131.97,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,12
TXNA825893DFD1E,2026-07-08T03:01:58.240277,CUST008509,DEV00017535,MER002820,Pharmacy,ATM,1819.22,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,20
TXN7271DFBEC3D2,2026-07-08T03:01:59.246227,CUST001215,DEV00002466,MER001333,Airlines,ATM,6163.25,Delhi,Delhi,Axis Bank,SUCCESS,1,NEW_DEVICE,84
TXN0DF7DFC279D4,2026-07-08T03:02:00.254084,CUST001253,DEV00002546,MER001382,Entertainment,CARD,371.55,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,23
TXN144AF405EA97,2026-07-08T03:02:01.261750,CUST004467,DEV00009226,MER001664,Electronics,NET_BANKING,8479.26,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,18
TXNAD4DE286B9AC,2026-07-08T03:02:02.273845,CUST003101,DEV00006375,MER002836,Fuel,NET_BANKING,6289.36,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,14
TXNE2A92C17A067,2026-07-08T03:02:03.285540,CUST001304,DEV00002651,MER004326,E-Commerce,NET_BANKING,845.62,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,15
TXN9ED75AEAC896,2026-07-08T03:02:04.296814,CUST008352,DEV00017226,MER000777,Airlines,UPI,6282.4,Hyderabad,Telangana,Punjab National Bank,SUCCESS,0,NONE,10
TXN5BF9CE0ECAD2,2026-07-08T03:02:05.310754,CUST001135,DEV00002298,MER002171,Fuel,CARD,1866.6,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,23
TXNA753A5B60DAF,2026-07-08T03:02:06.326120,CUST003508,DEV00007229,MER001247,App Store,NET_BANKING,1795.18,Jaipur,Rajasthan,HDFC Bank,FAILED,0,NONE,14
TXN5D64202169D0,2026-07-08T03:02:07.342347,CUST006142,DEV00012688,MER004518,E-Commerce,CARD,6238.2,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,22
TXND83CD90A841A,2026-07-08T03:02:08.358571,CUST005229,DEV00010805,MER002617,Charity,CARD,2241.78,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,22
TXN340DB35E1491,2026-07-08T03:02:09.374610,CUST006099,DEV00012601,MER001959,Fuel,NET_BANKING,2272.9,Bhopal,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,20
TXN6E0A17B3411D,2026-07-08T03:02:10.391335,CUST002697,DEV00005520,MER004539,Streaming,UPI,2050.23,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,20
TXNC51551578E75,2026-07-08T03:02:11.408052,CUST002721,DEV00005567,MER001150,Streaming,ATM,615.79,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,6
TXNFF3BB98FE541,2026-07-08T03:02:12.420761,CUST004325,DEV00008935,MER000243,Jewellery,NET_BANKING,4996.8,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,7
TXN90AA35F7D15A,2026-07-08T03:02:13.436136,CUST009836,DEV00020342,MER004628,Crypto,ATM,6652.27,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,6
TXN6E0316B49176,2026-07-08T03:02:14.452757,CUST005947,DEV00012309,MER002687,App Store,CARD,5648.53,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,14
TXN3496371379D1,2026-07-08T03:02:15.469327,CUST001175,DEV00002376,MER004907,E-Commerce,UPI,297.08,Warangal,Telangana,Axis Bank,FAILED,0,NONE,18
TXNF7EB22EAF575,2026-07-08T03:02:16.486232,CUST009844,DEV00020360,MER003202,Crypto,CARD,1131.42,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,19
TXN5CE2CF12A8FA,2026-07-08T03:02:17.503137,CUST004103,DEV00008467,MER001189,Fuel,NET_BANKING,4164.65,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,14
TXN7BA0026BA3DF,2026-07-08T03:02:18.519438,CUST004902,DEV00010155,MER001114,Grocery,UPI,1240.95,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,11
TXN0D941500ADE5,2026-07-08T03:02:19.536273,CUST007624,DEV00015762,MER004146,Travel,CARD,533.7,Kochi,Kerala,Indian Bank,SUCCESS,0,NONE,12
TXN6B207E13FBA9,2026-07-08T03:02:20.553597,CUST004164,DEV00008596,MER000132,Travel,CARD,28260.25,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,18
TXN4434BA7E5ABD,2026-07-08T03:02:21.571599,CUST003317,DEV00006834,MER004055,Streaming,ATM,1230.12,Warangal,Telangana,Indian Bank,SUCCESS,0,NONE,6
TXN9C9966A64A2A,2026-07-08T03:02:22.588680,CUST001472,DEV00002983,MER002275,Crypto,CARD,1373.59,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,19
TXN34E2FDD363E4,2026-07-08T03:02:23.605467,CUST005163,DEV00010669,MER003738,Electronics,UPI,3279.91,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,25
TXN70020CD20649,2026-07-08T03:02:24.621869,CUST000770,DEV00001552,MER004129,Fuel,CARD,3007.07,Bhubaneswar,Odisha,Punjab National Bank,SUCCESS,0,NONE,25
TXN79A51F59E5C3,2026-07-08T03:02:25.636314,CUST006878,DEV00014216,MER000614,Crypto,CARD,5645.05,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,7
TXN5C4C1E6703AE,2026-07-08T03:02:26.649358,CUST000079,DEV00000164,MER003801,Hotels,UPI,1211.51,Mumbai,Maharashtra,State Bank of India,SUCCESS,0,NONE,23
TXNAF4F09425E75,2026-07-08T03:02:27.660861,CUST000894,DEV00001797,MER002272,E-Commerce,NET_BANKING,10836.21,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,14
TXNCAA0E95A7763,2026-07-08T03:02:28.677112,CUST004119,DEV00008500,MER001042,Food Delivery,ATM,1904.94,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,20
TXNDAA55D0CB8A5,2026-07-08T03:02:29.689864,CUST008192,DEV00016907,MER002753,Pharmacy,ATM,4407.72,Delhi,Delhi,Axis Bank,SUCCESS,1,HIGH_RISK_MERCHANT,88
TXNF202F02BAAFE,2026-07-08T03:02:30.701945,CUST007639,DEV00015796,MER000339,Telecom,NET_BANKING,6118.23,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,1,IMPOSSIBLE_TRAVEL,95
TXN5169FA457339,2026-07-08T03:02:31.718319,CUST006987,DEV00014454,MER002779,Food Delivery,UPI,1352.05,Thiruvananthapuram,Kerala,ICICI Bank,FAILED,0,NONE,13
TXN53E2F0FCC641,2026-07-08T03:02:32.734302,CUST009778,DEV00020217,MER003618,Supermarket,UPI,8047.3,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,21
TXNFE1F24DCECC3,2026-07-08T03:02:33.750005,CUST008006,DEV00016537,MER003890,Entertainment,ATM,2500.57,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,23
TXN7FDE802D827B,2026-07-08T03:02:34.760535,CUST005272,DEV00010891,MER004753,Streaming,ATM,3159.67,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,7
TXN3D29C90B27DC,2026-07-08T03:02:35.774198,CUST009456,DEV00019526,MER000631,Telecom,ATM,2351.54,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,8
TXN389636A8BA7E,2026-07-08T03:02:36.787123,CUST009543,DEV00019705,MER001345,Telecom,CARD,667.2,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,14
TXND89B7848CE7C,2026-07-08T03:02:37.800929,CUST008899,DEV00018372,MER003662,Ride Sharing,ATM,1789.7,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,19
TXNC68153A9B613,2026-07-08T03:02:38.814200,CUST004031,DEV00008322,MER003857,Airlines,UPI,3767.44,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,17
TXN3B0B8B361647,2026-07-08T03:02:39.825218,CUST006324,DEV00013058,MER000575,App Store,UPI,284.26,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,18
TXND9856AD9EBDA,2026-07-08T03:02:40.840602,CUST004449,DEV00009193,MER000804,Ride Sharing,UPI,4101.81,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,20
TXN7278EC1D22D5,2026-07-08T03:02:41.856980,CUST003572,DEV00007366,MER003756,E-Commerce,ATM,2179.75,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,22
TXNB36DF6AD86DD,2026-07-08T03:02:42.871489,CUST007246,DEV00015004,MER004813,Telecom,CARD,1128.86,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,20
TXN3EE018BB8289,2026-07-08T03:02:43.882150,CUST009650,DEV00019945,MER001587,Crypto,UPI,1510.45,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,12
TXN28099374E35F,2026-07-08T03:02:44.895773,CUST005509,DEV00011396,MER001317,Hotels,CARD,1429.63,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,1,NEW_DEVICE,86
TXN309F62C9E8D2,2026-07-08T03:02:45.912369,CUST005040,DEV00010432,MER000914,Jewellery,UPI,16759.71,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,8
TXN5F3D4AAB60DF,2026-07-08T03:02:46.928825,CUST000068,DEV00000146,MER001788,Food Delivery,ATM,6769.92,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,9
TXN75707E605FA8,2026-07-08T03:02:47.943324,CUST008980,DEV00018543,MER000669,Fuel,ATM,3931.19,Kochi,Kerala,Axis Bank,SUCCESS,0,NONE,13
TXN5DF5C9C385DD,2026-07-08T03:02:48.960574,CUST000087,DEV00000180,MER003880,Supermarket,ATM,1980.03,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,12
TXNCE0945839BDA,2026-07-08T03:02:49.978905,CUST009295,DEV00019209,MER003795,Telecom,ATM,7285.41,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,24
TXNB99913606F11,2026-07-08T03:02:50.997873,CUST008724,DEV00017997,MER003616,Gaming,CARD,4246.99,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,18
TXNBCA4288A78F3,2026-07-08T03:02:52.013236,CUST003151,DEV00006471,MER001839,Travel,NET_BANKING,3933.3,Vijayawada,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,5
TXN8DA8FA04126B,2026-07-08T03:02:53.027709,CUST006323,DEV00013057,MER001930,Telecom,NET_BANKING,362.98,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,23
TXN612D7BB2E6DE,2026-07-08T03:02:54.039888,CUST003972,DEV00008204,MER004682,Food Delivery,ATM,9402.96,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,20
TXNC20361DAC649,2026-07-08T03:02:55.054734,CUST004989,DEV00010333,MER001220,Charity,NET_BANKING,3517.24,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,17
TXN4C7BDCD33938,2026-07-08T03:02:56.068543,CUST006647,DEV00013749,MER002732,Telecom,ATM,3174.18,Visakhapatnam,Andhra Pradesh,Canara Bank,SUCCESS,0,NONE,12
TXNC80F3D9703A2,2026-07-08T03:02:57.080202,CUST002108,DEV00004265,MER004080,Streaming,ATM,221.89,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,6
TXNCE949511F08B,2026-07-08T03:02:58.097836,CUST002098,DEV00004244,MER004083,Streaming,NET_BANKING,1456.81,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,17
TXND510B66E185E,2026-07-08T03:02:59.112637,CUST006274,DEV00012963,MER002918,Ride Sharing,ATM,1209.6,Visakhapatnam,Andhra Pradesh,ICICI Bank,FAILED,0,NONE,25
TXN28BA56E4D67E,2026-07-08T03:03:00.129679,CUST005577,DEV00011534,MER000318,Airlines,CARD,7274.42,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,1,HIGH_RISK_MERCHANT,85
TXN1E9D47CA21BF,2026-07-08T03:03:01.145870,CUST001193,DEV00002414,MER002348,Food Delivery,UPI,17097.29,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,21
TXN5810753AF69D,2026-07-08T03:03:02.165531,CUST009441,DEV00019499,MER002464,Supermarket,ATM,7231.92,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,25
TXNE175E1F8E9E8,2026-07-08T03:03:03.187952,CUST002212,DEV00004492,MER002700,E-Commerce,CARD,1995.95,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,13
TXN11AD8F699B15,2026-07-08T03:03:04.206246,CUST002103,DEV00004255,MER000253,Food Delivery,NET_BANKING,3005.64,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,7
TXN30804537F71D,2026-07-08T03:03:05.223994,CUST000900,DEV00001809,MER000687,Grocery,NET_BANKING,8153.27,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,17
TXN112629765FEB,2026-07-08T03:03:06.241037,CUST005162,DEV00010666,MER004719,Ride Sharing,NET_BANKING,3314.02,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,20
TXN51BE1A64E944,2026-07-08T03:03:07.257719,CUST004637,DEV00009579,MER004433,Jewellery,UPI,421.12,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,14
TXN1011CCCEFA1F,2026-07-08T03:03:08.271398,CUST008888,DEV00018349,MER002207,Ride Sharing,CARD,1094.18,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,8
TXN7B255542E5C4,2026-07-08T03:03:09.285125,CUST006987,DEV00014454,MER004003,Crypto,UPI,2074.42,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,5
TXN762937B6F1B3,2026-07-08T03:03:10.299601,CUST008414,DEV00017356,MER001848,Luxury,UPI,4911.54,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,16
TXNDADA46B4F9EF,2026-07-08T03:03:11.317361,CUST006808,DEV00014078,MER002092,International,NET_BANKING,1891.68,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,18
TXN70706F1782B2,2026-07-08T03:03:12.334759,CUST006370,DEV00013155,MER001812,Airlines,CARD,3912.7,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,17
TXN73DCD427F18D,2026-07-08T03:03:13.351347,CUST006386,DEV00013184,MER003930,App Store,CARD,5945.02,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,12
TXNC4BAA6DD6EF6,2026-07-08T03:03:14.367714,CUST006252,DEV00012911,MER002746,E-Commerce,ATM,8183.32,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,5
TXN13966C6EA418,2026-07-08T03:03:15.384489,CUST001207,DEV00002452,MER001584,Jewellery,ATM,1976.43,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,10
TXND1402E45C289,2026-07-08T03:03:16.401416,CUST007258,DEV00015029,MER003637,International,UPI,1076.94,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,23
TXN28AC79307104,2026-07-08T03:03:17.415890,CUST000201,DEV00000407,MER003414,Fuel,NET_BANKING,12237.26,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,13
TXN469DC6AE4A08,2026-07-08T03:03:18.431833,CUST002089,DEV00004224,MER003508,E-Commerce,ATM,669.53,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,17
TXNE1B44AB6C53D,2026-07-08T03:03:19.448844,CUST007893,DEV00016316,MER000074,Ride Sharing,ATM,1641.47,Bhopal,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,16
TXN38C6EFB1BAA3,2026-07-08T03:03:20.466113,CUST000506,DEV00001017,MER003403,Ride Sharing,NET_BANKING,9227.68,Kochi,Kerala,HDFC Bank,FAILED,0,NONE,17
TXNE65917AB4775,2026-07-08T03:03:21.481006,CUST001902,DEV00003851,MER002840,Pharmacy,NET_BANKING,1893.85,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,6
TXN83EF9E3916F8,2026-07-08T03:03:22.498192,CUST009309,DEV00019238,MER001880,Fuel,ATM,5828.59,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,12
TXN6565975D888E,2026-07-08T03:03:23.516071,CUST003001,DEV00006167,MER003069,App Store,NET_BANKING,1302.89,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,13
TXNB959E8A9CA29,2026-07-08T03:03:24.534027,CUST001038,DEV00002092,MER001455,E-Commerce,CARD,3741.67,Thiruvananthapuram,Kerala,Axis Bank,SUCCESS,0,NONE,25
TXN3CDF9A9BFADD,2026-07-08T03:03:25.551218,CUST003014,DEV00006194,MER004216,Supermarket,UPI,940.72,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,23
TXN4CD4BB17F6D0,2026-07-08T03:03:26.567658,CUST005008,DEV00010372,MER001550,Gaming,NET_BANKING,3262.0,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,14
TXN6EBB2AFEB7E7,2026-07-08T03:03:27.588656,CUST008877,DEV00018327,MER004936,Fuel,NET_BANKING,2080.67,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,9
TXN2D10F5EB9938,2026-07-08T03:03:28.609769,CUST003645,DEV00007529,MER004548,Jewellery,NET_BANKING,521.75,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,10
TXNA0F2E286562B,2026-07-08T03:03:29.626821,CUST000821,DEV00001649,MER002601,Hotels,NET_BANKING,6574.37,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,14
TXND28A7148DEBD,2026-07-08T03:03:30.645375,CUST004098,DEV00008456,MER000333,Electronics,NET_BANKING,3302.12,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,7
TXNCCF5653EB8FD,2026-07-08T03:03:31.662083,CUST005640,DEV00011660,MER003938,Streaming,CARD,7855.44,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,17
TXNA50C6F68ECE6,2026-07-08T03:03:32.681668,CUST004552,DEV00009400,MER003922,App Store,NET_BANKING,8552.91,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,13
TXN3F9A964DCDBA,2026-07-08T03:03:33.698375,CUST009719,DEV00020085,MER004228,Pharmacy,UPI,3349.18,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,13
TXN914647E96F34,2026-07-08T03:03:34.717234,CUST008899,DEV00018372,MER001826,Ride Sharing,ATM,3224.95,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,8
TXNC60A39794016,2026-07-08T03:03:35.730191,CUST008399,DEV00017325,MER002954,Travel,CARD,4061.09,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,22
TXNDD9E66475F3E,2026-07-08T03:03:36.744913,CUST002842,DEV00005815,MER003835,Ride Sharing,NET_BANKING,24577.32,Warangal,Telangana,Indian Bank,SUCCESS,0,NONE,7
TXNF51A5450BC4B,2026-07-08T03:03:37.759683,CUST005097,DEV00010542,MER000885,Jewellery,ATM,1898.92,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,18
TXNBB99C83306DA,2026-07-08T03:03:38.777248,CUST006389,DEV00013188,MER000704,Food Delivery,UPI,6830.95,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,14
TXN41E7BB44BC34,2026-07-08T03:03:39.793464,CUST002935,DEV00006021,MER000652,Telecom,ATM,582.19,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,22
TXN2C8A104DBB92,2026-07-08T03:03:40.810291,CUST001129,DEV00002287,MER004646,Hotels,CARD,1843.7,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,22
TXN63D48D9AD2B6,2026-07-08T03:03:41.827055,CUST007121,DEV00014742,MER000493,Crypto,ATM,19696.42,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,18
TXN3A5734868979,2026-07-08T03:03:42.843130,CUST000121,DEV00000242,MER002395,App Store,UPI,2609.8,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,13
TXNE89AB2B39D0A,2026-07-08T03:03:43.860496,CUST003152,DEV00006473,MER000771,Airlines,UPI,1337.54,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,19
TXND1D23D9D6A11,2026-07-08T03:03:44.877300,CUST002458,DEV00005007,MER002165,International,CARD,4114.4,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,16
TXN569469B9B687,2026-07-08T03:03:45.893682,CUST007531,DEV00015574,MER000114,Entertainment,NET_BANKING,1779.82,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,8
TXN8F2C16B06614,2026-07-08T03:03:46.908866,CUST003789,DEV00007818,MER000573,International,ATM,1813.05,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,25
TXN282F0189E796,2026-07-08T03:03:47.930664,CUST001300,DEV00002645,MER004888,Hotels,UPI,2700.56,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,9
TXNE39A25F0562C,2026-07-08T03:03:48.951049,CUST009545,DEV00019707,MER000956,Supermarket,CARD,1905.02,Bhopal,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,11
TXN94E61A58AFB6,2026-07-08T03:03:49.967964,CUST002682,DEV00005478,MER002522,Ride Sharing,CARD,5650.48,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,9
TXN2838204F7254,2026-07-08T03:03:50.984673,CUST003314,DEV00006828,MER001080,Food Delivery,UPI,2097.72,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,9
TXN29F05EC3F621,2026-07-08T03:03:52.001885,CUST009732,DEV00020117,MER003386,Travel,NET_BANKING,4642.96,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,5
TXNFD6AE90A0271,2026-07-08T03:03:53.019103,CUST008854,DEV00018279,MER000101,Supermarket,CARD,3397.72,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,12
TXN2A29EB4C2392,2026-07-08T03:03:54.036372,CUST006412,DEV00013244,MER002716,Electronics,NET_BANKING,4676.15,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,9
TXNEE36893CB6DC,2026-07-08T03:03:55.053047,CUST005763,DEV00011915,MER000006,Telecom,ATM,8593.74,Indore,Madhya Pradesh,Punjab National Bank,SUCCESS,0,NONE,20
TXN632690ABBAFB,2026-07-08T03:03:56.069491,CUST009189,DEV00018991,MER003733,Pharmacy,ATM,2142.97,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,8
TXN8C343C2C0EDF,2026-07-08T03:03:57.087147,CUST007546,DEV00015606,MER000231,Fuel,ATM,2189.97,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,6
