merchant_id,merchant_name,merchant_category,mcc_code,channel,avg_transaction,risk_level,fraud_weight,settlement_type,city,state,latitude,longitude,accepts_upi,accepts_card,accepts_net_banking,merchant_since,is_active
MER000169,Zomato Bhopal Outlet,Food Delivery,5812,Online,500,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2025-03-14,True
MER000170,Swiggy Indore Center,Food Delivery,5812,Online,450,Low,3,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2022-06-25,True
MER000171,Airtel Recharge Mumbai Mart,Telecom,4814,Online,499,Low,2,Instant,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2019-08-25,True
MER000172,Jio Recharge Bhopal Center,Telecom,4814,Online,399,Low,2,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,False,2015-01-24,True
MER000173,Swiggy Lucknow Mart,Food Delivery,5812,Online,450,Low,3,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,False,True,True,2017-06-19,True
MER000174,Crypto Exchange Nagpur Store,Crypto,6051,Online,50000,Very High,50,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2022-04-06,True
MER000175,Jio Recharge Delhi Outlet,Telecom,4814,Online,399,Low,2,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2016-06-04,True
MER000176,PayPal Merchant Nagpur Services,International,4829,Online,15000,High,35,Instant,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2015-12-22,True
MER000177,Rapido Bhopal Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,False,True,2025-09-28,True
MER000178,Amazon India Bhubaneswar Hub,E-Commerce,5942,Online,2500,Low,5,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,False,2016-08-25,True
MER000179,OYO Chennai Services,Hotels,7011,Online,3500,Medium,10,T+2,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2022-04-17,True
MER000180,Netflix Mumbai Outlet,Streaming,4899,Online,649,Low,2,Recurring,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2017-07-26,True
MER000181,Flipkart Hyderabad Center,E-Commerce,5942,Online,2200,Low,5,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2025-03-04,True
MER000182,NGO Donation Ahmedabad Retail,Charity,8398,Online,1200,Medium,10,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2018-06-04,True
MER000183,Jio Recharge Mumbai Point,Telecom,4814,Online,399,Low,2,Instant,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2017-03-02,True
MER000184,Air India Kochi Services,Airlines,4511,Online,8500,Medium,10,T+2,Kochi,Kerala,9.9312,76.2673,True,True,True,2022-05-24,True
MER000185,Jio Recharge Indore Hub,Telecom,4814,Online,399,Low,2,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2016-02-26,True
MER000186,Swiggy Ahmedabad Outlet,Food Delivery,5812,Online,450,Low,3,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2025-10-25,True
MER000187,Crypto Exchange Thiruvananthapuram Retail,Crypto,6051,Online,50000,Very High,50,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2021-04-01,True
MER000188,Zomato Kochi Hub,Food Delivery,5812,Online,500,Low,3,T+1,Kochi,Kerala,9.9312,76.2673,True,False,True,2015-08-04,True
MER000189,Amazon India Lucknow Outlet,E-Commerce,5942,Online,2500,Low,5,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2022-08-15,True
MER000190,OYO Hyderabad Mart,Hotels,7011,Online,3500,Medium,10,T+2,Hyderabad,Telangana,17.385,78.4867,True,True,True,2018-03-08,True
MER000191,Amazon India Kolkata Store,E-Commerce,5942,Online,2500,Low,5,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2025-03-05,True
MER000192,HP Petrol Chandigarh Services,Fuel,5541,Offline,3200,Medium,8,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2016-11-26,True
MER000193,Rapido Bengaluru Mart,Ride Sharing,4121,Online,180,Low,4,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2021-02-07,True
MER000194,BookMyShow Kolkata Hub,Entertainment,7922,Online,700,Low,3,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2026-06-29,True
MER000195,BookMyShow Coimbatore Hub,Entertainment,7922,Online,700,Low,3,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2021-12-01,True
MER000196,Indian Oil Delhi Hub,Fuel,5541,Offline,3000,Medium,8,T+1,Delhi,Delhi,28.6139,77.209,False,True,True,2019-09-27,True
MER000197,Flipkart Pune Outlet,E-Commerce,5942,Online,2200,Low,5,T+1,Pune,Maharashtra,18.5204,73.8567,True,True,True,2024-08-28,True
MER000198,Reliance Fresh Lucknow Hub,Grocery,5411,Offline,1200,Low,2,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2022-12-11,True
MER000199,Google Play Chandigarh Store,App Store,5815,Online,800,Medium,8,Instant,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2022-01-08,True
MER000200,Croma Vijayawada Hub,Electronics,5732,Offline,18000,Medium,15,T+2,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2015-06-20,True
MER000201,PayPal Merchant Bhopal Mart,International,4829,Online,15000,High,35,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2023-02-12,True
MER000202,OYO Jaipur Retail,Hotels,7011,Online,3500,Medium,10,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2023-11-17,True
MER000203,Bharat Petroleum Jaipur Services,Fuel,5541,Offline,3100,Medium,8,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2017-07-23,True
MER000204,NGO Donation Mumbai Center,Charity,8398,Online,1200,Medium,10,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2018-04-24,True
MER000205,Tanishq Kolkata Mart,Jewellery,5094,Offline,75000,High,30,T+2,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2016-09-09,True
MER000206,BookMyShow Bhopal Point,Entertainment,7922,Online,700,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2022-04-01,True
MER000207,Zomato Jaipur Services,Food Delivery,5812,Online,500,Low,3,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2021-10-16,True
MER000208,NGO Donation Bhopal Store,Charity,8398,Online,1200,Medium,10,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2015-11-05,True
MER000209,BookMyShow Delhi Outlet,Entertainment,7922,Online,700,Low,3,T+1,Delhi,Delhi,28.6139,77.209,True,True,False,2026-05-16,True
MER000210,HP Petrol Hyderabad Store,Fuel,5541,Offline,3200,Medium,8,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2022-03-18,True
MER000211,Bharat Petroleum Jaipur Mart,Fuel,5541,Offline,3100,Medium,8,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2022-09-14,False
MER000212,Amazon India Jaipur Retail,E-Commerce,5942,Online,2500,Low,5,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2024-10-26,False
MER000213,PayPal Merchant Indore Mart,International,4829,Online,15000,High,35,Instant,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2022-08-03,True
MER000214,BookMyShow Chandigarh Store,Entertainment,7922,Online,700,Low,3,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2017-02-13,True
MER000215,Rapido Chennai Hub,Ride Sharing,4121,Online,180,Low,4,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2018-05-16,True
MER000216,HP Petrol Ahmedabad Mart,Fuel,5541,Offline,3200,Medium,8,T+1,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2023-10-16,True
MER000217,BookMyShow Bhopal Retail,Entertainment,7922,Online,700,Low,3,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2017-11-12,True
MER000218,Steam Bhubaneswar Retail,Gaming,5816,Online,1800,Medium,12,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2023-02-18,True
MER000219,Croma Mumbai Center,Electronics,5732,Offline,18000,Medium,15,T+2,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2018-01-31,True
MER000220,Rapido Chandigarh Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2015-11-06,True
MER000221,Bharat Petroleum Jaipur Mart,Fuel,5541,Offline,3100,Medium,8,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2018-09-18,True
MER000222,DMart Nagpur Store,Supermarket,5411,Offline,2200,Low,2,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2024-12-17,True
MER000223,Google Play Thiruvananthapuram Point,App Store,5815,Online,800,Medium,8,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,False,2025-07-09,True
MER000224,Crypto Exchange Pune Center,Crypto,6051,Online,50000,Very High,50,Instant,Pune,Maharashtra,18.5204,73.8567,True,False,False,2025-05-10,True
MER000225,Apple App Store Visakhapatnam Hub,App Store,5815,Online,1200,Medium,8,Instant,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2019-06-24,True
MER000226,OYO Mumbai Mart,Hotels,7011,Online,3500,Medium,10,T+2,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2023-04-29,True
MER000227,DMart Lucknow Retail,Supermarket,5411,Offline,2200,Low,2,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2016-11-18,True
MER000228,Zomato Nagpur Outlet,Food Delivery,5812,Online,500,Low,3,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,True,2017-01-21,True
MER000229,Indian Oil Thiruvananthapuram Center,Fuel,5541,Offline,3000,Medium,8,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,False,2024-04-21,True
MER000230,OYO Jaipur Services,Hotels,7011,Online,3500,Medium,10,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,False,True,2015-08-19,True
MER000231,HP Petrol Lucknow Retail,Fuel,5541,Offline,3200,Medium,8,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2018-02-01,True
MER000232,Rolex Boutique Coimbatore Point,Luxury,5944,Offline,450000,High,40,T+3,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2025-01-22,True
MER000233,Rapido Mumbai Retail,Ride Sharing,4121,Online,180,Low,4,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2024-06-29,True
MER000234,Indian Oil Warangal Outlet,Fuel,5541,Offline,3000,Medium,8,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2025-04-02,True
MER000235,Zomato Kolkata Point,Food Delivery,5812,Online,500,Low,3,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2020-06-04,True
MER000236,DMart Bhopal Outlet,Supermarket,5411,Offline,2200,Low,2,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2024-05-05,True
MER000237,Netflix Vijayawada Retail,Streaming,4899,Online,649,Low,2,Recurring,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,False,2026-05-19,True
MER000238,Air India Jaipur Store,Airlines,4511,Online,8500,Medium,10,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2023-05-17,True
MER000239,Amazon India Mumbai Store,E-Commerce,5942,Online,2500,Low,5,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2017-04-29,True
MER000240,Tanishq Thiruvananthapuram Services,Jewellery,5094,Offline,75000,High,30,T+2,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2018-12-05,True
MER000241,Spotify Warangal Point,Streaming,4899,Online,119,Low,2,Recurring,Warangal,Telangana,17.9689,79.5941,False,True,True,2018-01-09,True
MER000242,OYO Delhi Point,Hotels,7011,Online,3500,Medium,10,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2015-12-10,True
MER000243,Tanishq Chandigarh Outlet,Jewellery,5094,Offline,75000,High,30,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,False,True,2020-09-06,True
MER000244,Flipkart Bhubaneswar Center,E-Commerce,5942,Online,2200,Low,5,T+1,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2022-06-12,True
MER000245,Netflix Bengaluru Services,Streaming,4899,Online,649,Low,2,Recurring,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2023-09-03,True
MER000246,Jio Recharge Warangal Mart,Telecom,4814,Online,399,Low,2,Instant,Warangal,Telangana,17.9689,79.5941,True,True,False,2020-12-24,True
MER000247,Croma Warangal Hub,Electronics,5732,Offline,18000,Medium,15,T+2,Warangal,Telangana,17.9689,79.5941,True,True,True,2021-08-03,True
MER000248,HP Petrol Lucknow Retail,Fuel,5541,Offline,3200,Medium,8,T+1,Lucknow,Uttar Pradesh,26.8467,80.9462,True,True,True,2024-07-22,True
MER000249,NGO Donation Bhopal Point,Charity,8398,Online,1200,Medium,10,T+1,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,False,2022-11-28,True
MER000250,Rolex Boutique Delhi Hub,Luxury,5944,Offline,450000,High,40,T+3,Delhi,Delhi,28.6139,77.209,True,False,False,2016-09-06,True
MER000251,DMart Delhi Hub,Supermarket,5411,Offline,2200,Low,2,T+1,Delhi,Delhi,28.6139,77.209,True,True,True,2015-09-13,True
MER000252,Air India Ahmedabad Point,Airlines,4511,Online,8500,Medium,10,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2023-03-20,True
MER000253,Zomato Kochi Store,Food Delivery,5812,Online,500,Low,3,T+1,Kochi,Kerala,9.9312,76.2673,True,True,False,2023-05-06,True
MER000254,Google Play Bhopal Retail,App Store,5815,Online,800,Medium,8,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2021-04-02,True
MER000255,Bharat Petroleum Kochi Retail,Fuel,5541,Offline,3100,Medium,8,T+1,Kochi,Kerala,9.9312,76.2673,True,True,True,2017-08-22,True
MER000256,Jio Recharge Delhi Outlet,Telecom,4814,Online,399,Low,2,Instant,Delhi,Delhi,28.6139,77.209,True,True,True,2026-01-06,True
MER000257,IRCTC Mumbai Mart,Travel,4112,Online,1800,Low,3,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,False,2024-12-25,False
MER000258,Reliance Fresh Jaipur Services,Grocery,5411,Offline,1200,Low,2,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2021-07-06,True
MER000259,Spotify Kochi Mart,Streaming,4899,Online,119,Low,2,Recurring,Kochi,Kerala,9.9312,76.2673,True,False,True,2023-02-09,True
MER000260,Bharat Petroleum Ahmedabad Retail,Fuel,5541,Offline,3100,Medium,8,T+1,Ahmedabad,Gujarat,23.0225,72.5714,False,True,True,2026-01-30,True
MER000261,Zomato Thiruvananthapuram Services,Food Delivery,5812,Online,500,Low,3,T+1,Thiruvananthapuram,Kerala,8.5241,76.9366,True,False,True,2016-12-07,True
MER000262,NGO Donation Chennai Hub,Charity,8398,Online,1200,Medium,10,T+1,Chennai,Tamil Nadu,13.0827,80.2707,False,True,True,2024-03-08,True
MER000263,Flipkart Mumbai Retail,E-Commerce,5942,Online,2200,Low,5,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2025-06-13,True
MER000264,Flipkart Coimbatore Services,E-Commerce,5942,Online,2200,Low,5,T+1,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2019-01-30,True
MER000265,BookMyShow Warangal Mart,Entertainment,7922,Online,700,Low,3,T+1,Warangal,Telangana,17.9689,79.5941,True,True,True,2017-10-14,True
MER000266,Google Play Kochi Outlet,App Store,5815,Online,800,Medium,8,Instant,Kochi,Kerala,9.9312,76.2673,True,True,True,2022-10-05,True
MER000267,OYO Mumbai Outlet,Hotels,7011,Online,3500,Medium,10,T+2,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2021-02-26,True
MER000268,Rolex Boutique Pune Outlet,Luxury,5944,Offline,450000,High,40,T+3,Pune,Maharashtra,18.5204,73.8567,True,True,True,2018-06-17,True
MER000269,PayPal Merchant Vijayawada Services,International,4829,Online,15000,High,35,Instant,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2015-08-21,True
MER000270,Tanishq Indore Outlet,Jewellery,5094,Offline,75000,High,30,T+2,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2015-09-06,True
MER000271,BookMyShow Chennai Outlet,Entertainment,7922,Online,700,Low,3,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2024-02-09,True
MER000272,Spotify Warangal Retail,Streaming,4899,Online,119,Low,2,Recurring,Warangal,Telangana,17.9689,79.5941,True,True,True,2025-06-01,True
MER000273,Rapido Chennai Mart,Ride Sharing,4121,Online,180,Low,4,T+1,Chennai,Tamil Nadu,13.0827,80.2707,True,True,True,2022-09-30,True
MER000274,Google Play Bhopal Mart,App Store,5815,Online,800,Medium,8,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2020-06-03,True
MER000275,Netflix Vijayawada Outlet,Streaming,4899,Online,649,Low,2,Recurring,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2023-08-13,True
MER000276,Crypto Exchange Kochi Hub,Crypto,6051,Online,50000,Very High,50,Instant,Kochi,Kerala,9.9312,76.2673,True,True,True,2022-05-06,True
MER000277,Google Play Mumbai Services,App Store,5815,Online,800,Medium,8,Instant,Mumbai,Maharashtra,19.076,72.8777,True,True,False,2025-06-21,True
MER000278,Google Play Bhubaneswar Outlet,App Store,5815,Online,800,Medium,8,Instant,Bhubaneswar,Odisha,20.2961,85.8245,True,True,True,2025-04-03,True
MER000279,Rolex Boutique Indore Center,Luxury,5944,Offline,450000,High,40,T+3,Indore,Madhya Pradesh,22.7196,75.8577,True,True,True,2025-07-22,True
MER000280,Steam Coimbatore Store,Gaming,5816,Online,1800,Medium,12,Instant,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,False,2023-03-16,True
MER000281,Indian Oil Vijayawada Services,Fuel,5541,Offline,3000,Medium,8,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2023-02-17,True
MER000282,BookMyShow Vijayawada Retail,Entertainment,7922,Online,700,Low,3,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2017-08-31,True
MER000283,Reliance Fresh Mumbai Retail,Grocery,5411,Offline,1200,Low,2,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2023-03-15,True
MER000284,HP Petrol Chandigarh Center,Fuel,5541,Offline,3200,Medium,8,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2015-11-15,True
MER000285,Croma Jaipur Services,Electronics,5732,Offline,18000,Medium,15,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2018-02-19,True
MER000286,Swiggy Bengaluru Services,Food Delivery,5812,Online,450,Low,3,T+1,Bengaluru,Karnataka,12.9716,77.5946,True,False,True,2021-09-17,True
MER000287,OYO Ahmedabad Point,Hotels,7011,Online,3500,Medium,10,T+2,Ahmedabad,Gujarat,23.0225,72.5714,True,True,True,2023-04-06,True
MER000288,Reliance Fresh Mumbai Retail,Grocery,5411,Offline,1200,Low,2,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,True,2015-08-07,True
MER000289,Rapido Hyderabad Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,True,2020-02-08,True
MER000290,Google Play Thiruvananthapuram Point,App Store,5815,Online,800,Medium,8,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2023-07-12,True
MER000291,DMart Chandigarh Center,Supermarket,5411,Offline,2200,Low,2,T+1,Chandigarh,Chandigarh,30.7333,76.7794,True,False,True,2015-06-05,True
MER000292,Google Play Bengaluru Hub,App Store,5815,Online,800,Medium,8,Instant,Bengaluru,Karnataka,12.9716,77.5946,True,True,True,2025-07-30,True
MER000293,Zomato Visakhapatnam Store,Food Delivery,5812,Online,500,Low,3,T+1,Visakhapatnam,Andhra Pradesh,17.6868,83.2185,True,True,True,2025-09-23,True
MER000294,OYO Chandigarh Services,Hotels,7011,Online,3500,Medium,10,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2022-12-12,True
MER000295,Croma Delhi Outlet,Electronics,5732,Offline,18000,Medium,15,T+2,Delhi,Delhi,28.6139,77.209,True,True,True,2021-09-11,True
MER000296,Spotify Coimbatore Outlet,Streaming,4899,Online,119,Low,2,Recurring,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2025-12-19,True
MER000297,Crypto Exchange Lucknow Services,Crypto,6051,Online,50000,Very High,50,Instant,Lucknow,Uttar Pradesh,26.8467,80.9462,True,False,True,2021-06-15,True
MER000298,DMart Jaipur Hub,Supermarket,5411,Offline,2200,Low,2,T+1,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2018-04-14,True
MER000299,Rapido Nagpur Outlet,Ride Sharing,4121,Online,180,Low,4,T+1,Nagpur,Maharashtra,21.1458,79.0882,True,True,False,2020-10-01,True
MER000300,Steam Chandigarh Center,Gaming,5816,Online,1800,Medium,12,Instant,Chandigarh,Chandigarh,30.7333,76.7794,True,True,False,2021-02-03,True
MER000301,Airtel Recharge Hyderabad Center,Telecom,4814,Online,499,Low,2,Instant,Hyderabad,Telangana,17.385,78.4867,True,True,True,2020-03-22,True
MER000302,Steam Bhopal Hub,Gaming,5816,Online,1800,Medium,12,Instant,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2018-01-31,True
MER000303,Air India Pune Mart,Airlines,4511,Online,8500,Medium,10,T+2,Pune,Maharashtra,18.5204,73.8567,True,False,False,2025-09-16,True
MER000304,Swiggy Mumbai Outlet,Food Delivery,5812,Online,450,Low,3,T+1,Mumbai,Maharashtra,19.076,72.8777,True,True,False,2017-01-02,True
MER000305,Swiggy Indore Center,Food Delivery,5812,Online,450,Low,3,T+1,Indore,Madhya Pradesh,22.7196,75.8577,True,True,False,2018-12-05,True
MER000306,Reliance Fresh Kolkata Mart,Grocery,5411,Offline,1200,Low,2,T+1,Kolkata,West Bengal,22.5726,88.3639,True,True,True,2026-02-10,True
MER000307,Air India Coimbatore Outlet,Airlines,4511,Online,8500,Medium,10,T+2,Coimbatore,Tamil Nadu,11.0168,76.9558,True,True,True,2017-05-29,True
MER000308,DMart Delhi Services,Supermarket,5411,Offline,2200,Low,2,T+1,Delhi,Delhi,28.6139,77.209,True,False,True,2026-01-29,True
MER000309,OYO Bhopal Mart,Hotels,7011,Online,3500,Medium,10,T+2,Bhopal,Madhya Pradesh,23.2599,77.4126,True,True,True,2017-07-11,True
MER000310,OYO Jaipur Point,Hotels,7011,Online,3500,Medium,10,T+2,Jaipur,Rajasthan,26.9124,75.7873,True,True,True,2022-07-24,True
MER000311,Uber Hyderabad Center,Ride Sharing,4121,Online,350,Low,4,T+1,Hyderabad,Telangana,17.385,78.4867,True,True,False,2024-08-04,True
MER000312,PayPal Merchant Delhi Retail,International,4829,Online,15000,High,35,Instant,Delhi,Delhi,28.6139,77.209,True,True,False,2025-09-16,True
MER000313,Flipkart Vijayawada Center,E-Commerce,5942,Online,2200,Low,5,T+1,Vijayawada,Andhra Pradesh,16.5062,80.648,True,True,True,2020-12-27,True
MER000314,Tanishq Chandigarh Outlet,Jewellery,5094,Offline,75000,High,30,T+2,Chandigarh,Chandigarh,30.7333,76.7794,True,True,True,2023-01-24,True
MER000315,Google Play Thiruvananthapuram Store,App Store,5815,Online,800,Medium,8,Instant,Thiruvananthapuram,Kerala,8.5241,76.9366,True,True,True,2026-04-09,True
