device_id,customer_id,device_type,os_family,manufacturer,risk_weight,is_mobile,is_rooted,is_emulator,is_trusted,first_seen_date,last_seen_date
DEV00000266,CUST000131,Laptop,Windows,HP,0.12,False,False,False,True,2020-05-07,2020-05-07
DEV00000267,CUST000132,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-02-09,2024-02-09
DEV00000268,CUST000132,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-09-20,2021-09-20
DEV00000269,CUST000132,Mobile,Android,Oppo,0.22,True,False,False,True,2020-11-10,2020-11-10
DEV00000270,CUST000133,Mobile,Android,Vivo,0.22,True,False,False,True,2022-02-01,2022-02-01
DEV00000271,CUST000133,Tablet,Android,Samsung,0.18,True,False,False,True,2022-12-08,2022-12-08
DEV00000272,CUST000134,Mobile,Android,Vivo,0.22,True,False,False,True,2021-07-09,2021-07-09
DEV00000273,CUST000135,Mobile,iOS,Apple,0.05,True,False,False,True,2023-11-24,2023-11-24
DEV00000274,CUST000135,Laptop,Windows,Dell,0.1,False,False,False,True,2023-05-13,2023-05-13
DEV00000275,CUST000136,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-05-12,2021-05-12
DEV00000276,CUST000137,Mobile,Android,Vivo,0.22,True,False,False,True,2025-03-29,2025-03-29
DEV00000277,CUST000137,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-12-19,2020-12-19
DEV00000278,CUST000138,Mobile,Android,Oppo,0.22,True,False,False,True,2021-05-28,2021-05-28
DEV00000279,CUST000139,Laptop,Windows,Asus,0.12,False,False,False,True,2021-06-12,2021-06-12
DEV00000280,CUST000140,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-10-25,2021-10-25
DEV00000281,CUST000141,Laptop,Windows,HP,0.12,False,False,False,True,2026-03-06,2026-03-06
DEV00000282,CUST000141,Mobile,Android,Realme,0.22,True,False,False,False,2021-01-17,2021-01-17
DEV00000283,CUST000142,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-04-27,2026-04-27
DEV00000284,CUST000142,Mobile,Android,Samsung,0.15,True,False,False,True,2026-06-20,2026-06-20
DEV00000285,CUST000143,Mobile,iOS,Apple,0.05,True,False,False,True,2023-05-22,2023-05-22
DEV00000286,CUST000143,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-05-03,2023-05-03
DEV00000287,CUST000144,Mobile,Android,Vivo,0.22,True,False,False,True,2023-10-25,2023-10-25
DEV00000288,CUST000144,Laptop,Windows,HP,0.12,False,False,False,True,2023-11-15,2023-11-15
DEV00000289,CUST000144,Laptop,Windows,HP,0.12,False,False,False,True,2026-04-19,2026-04-19
DEV00000290,CUST000144,Mobile,Android,Realme,0.22,True,False,False,True,2025-01-15,2025-01-15
DEV00000291,CUST000145,Mobile,Android,Vivo,0.22,True,False,False,True,2023-09-03,2023-09-03
DEV00000292,CUST000145,Tablet,Android,Lenovo,0.18,True,False,False,True,2021-10-14,2021-10-14
DEV00000293,CUST000145,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-06-17,2023-06-17
DEV00000294,CUST000146,Mobile,Android,Oppo,0.22,True,False,False,True,2020-07-18,2020-07-18
DEV00000295,CUST000146,Tablet,Android,Samsung,0.18,True,False,True,True,2025-04-11,2025-04-11
DEV00000296,CUST000147,Laptop,Windows,HP,0.12,False,False,False,True,2024-07-09,2024-07-09
DEV00000297,CUST000147,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-03-08,2022-03-08
DEV00000298,CUST000147,Laptop,Windows,Dell,0.1,False,False,False,False,2025-01-18,2025-01-18
DEV00000299,CUST000148,Laptop,Windows,Dell,0.1,False,False,False,True,2024-03-08,2024-03-08
DEV00000300,CUST000148,Tablet,iOS,Apple,0.06,True,False,False,True,2021-08-13,2021-08-13
DEV00000301,CUST000149,Laptop,macOS,Apple,0.06,False,False,False,True,2025-04-24,2025-04-24
DEV00000302,CUST000149,Tablet,Android,Lenovo,0.18,True,False,False,True,2021-07-26,2021-07-26
DEV00000303,CUST000150,Laptop,macOS,Apple,0.06,False,False,False,True,2026-04-24,2026-04-24
DEV00000304,CUST000150,Laptop,Windows,Asus,0.12,False,False,False,True,2021-03-24,2021-03-24
DEV00000305,CUST000150,Laptop,Windows,HP,0.12,False,False,False,True,2020-04-19,2020-04-19
DEV00000306,CUST000151,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-11-29,2021-11-29
DEV00000307,CUST000151,Mobile,Android,Vivo,0.22,True,False,False,True,2024-04-06,2024-04-06
DEV00000308,CUST000152,Mobile,Android,Oppo,0.22,True,False,False,True,2023-07-08,2023-07-08
DEV00000309,CUST000152,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-08-17,2025-08-17
DEV00000310,CUST000153,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-04-16,2026-04-16
DEV00000311,CUST000154,Mobile,Android,OnePlus,0.15,True,False,False,True,2026-02-15,2026-02-15
DEV00000312,CUST000154,Mobile,iOS,Apple,0.05,True,False,False,True,2022-12-18,2022-12-18
DEV00000313,CUST000155,Mobile,iOS,Apple,0.05,True,False,False,True,2022-04-29,2022-04-29
DEV00000314,CUST000155,Tablet,iOS,Apple,0.06,True,False,False,True,2026-04-14,2026-04-14
DEV00000315,CUST000156,Mobile,Android,Samsung,0.15,True,False,False,True,2021-08-22,2021-08-22
DEV00000316,CUST000156,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-11-19,2023-11-19
DEV00000317,CUST000156,Laptop,Windows,HP,0.12,False,False,False,True,2022-05-26,2022-05-26
DEV00000318,CUST000157,Mobile,iOS,Apple,0.05,True,False,False,True,2022-09-20,2022-09-20
DEV00000319,CUST000158,Laptop,Windows,Asus,0.12,False,False,False,True,2023-09-14,2023-09-14
DEV00000320,CUST000158,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-01-22,2020-01-22
DEV00000321,CUST000159,Laptop,Windows,Dell,0.1,False,False,False,True,2023-03-22,2023-03-22
DEV00000322,CUST000160,Laptop,macOS,Apple,0.06,False,False,False,True,2021-12-18,2021-12-18
DEV00000323,CUST000161,Laptop,Windows,Lenovo,0.1,False,False,True,True,2023-03-31,2023-03-31
DEV00000324,CUST000162,Mobile,Android,Samsung,0.15,True,False,False,True,2026-02-03,2026-02-03
DEV00000325,CUST000162,Laptop,Windows,Asus,0.12,False,False,False,True,2025-08-27,2025-08-27
DEV00000326,CUST000163,Mobile,iOS,Apple,0.05,True,True,False,True,2022-02-01,2022-02-01
DEV00000327,CUST000163,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-03-02,2022-03-02
DEV00000328,CUST000163,Mobile,Android,Realme,0.22,True,False,False,True,2024-10-17,2024-10-17
DEV00000329,CUST000164,Laptop,Windows,Dell,0.1,False,True,False,True,2022-10-13,2022-10-13
DEV00000330,CUST000164,Tablet,Android,Samsung,0.18,True,False,False,True,2022-12-29,2022-12-29
DEV00000331,CUST000165,Tablet,iOS,Apple,0.06,True,False,False,True,2022-08-25,2022-08-25
DEV00000332,CUST000165,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-07-18,2024-07-18
DEV00000333,CUST000165,Mobile,Android,Realme,0.22,True,False,False,False,2023-06-27,2023-06-27
DEV00000334,CUST000165,Laptop,Windows,Dell,0.1,False,False,False,True,2024-02-14,2024-02-14
DEV00000335,CUST000165,Mobile,Android,Oppo,0.22,True,False,False,True,2021-09-19,2021-09-19
DEV00000336,CUST000166,Laptop,Windows,HP,0.12,False,False,False,True,2025-11-22,2025-11-22
DEV00000337,CUST000166,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-04-29,2026-04-29
DEV00000338,CUST000167,Tablet,iOS,Apple,0.06,True,False,False,True,2025-11-01,2025-11-01
DEV00000339,CUST000167,Laptop,Windows,HP,0.12,False,False,False,True,2025-06-25,2025-06-25
DEV00000340,CUST000167,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-01-31,2025-01-31
DEV00000341,CUST000168,Laptop,macOS,Apple,0.06,False,False,True,True,2024-06-09,2024-06-09
DEV00000342,CUST000168,Laptop,Windows,HP,0.12,False,False,False,True,2020-10-26,2020-10-26
DEV00000343,CUST000169,Mobile,iOS,Apple,0.05,True,False,False,True,2023-03-21,2023-03-21
DEV00000344,CUST000170,Laptop,Windows,Dell,0.1,False,False,False,True,2024-03-26,2024-03-26
DEV00000345,CUST000170,Tablet,Android,Samsung,0.18,True,False,False,True,2026-01-17,2026-01-17
DEV00000346,CUST000170,Laptop,Windows,Dell,0.1,False,False,False,False,2026-01-09,2026-01-09
DEV00000347,CUST000171,Mobile,Android,Oppo,0.22,True,False,False,True,2026-02-08,2026-02-08
DEV00000348,CUST000171,Laptop,macOS,Apple,0.06,False,False,False,True,2025-03-01,2025-03-01
DEV00000349,CUST000172,Mobile,Android,Vivo,0.22,True,False,False,True,2020-03-05,2020-03-05
DEV00000350,CUST000173,Mobile,iOS,Apple,0.05,True,False,False,True,2024-07-05,2024-07-05
DEV00000351,CUST000174,Mobile,Android,Oppo,0.22,True,False,False,True,2022-08-17,2022-08-17
DEV00000352,CUST000174,Mobile,Android,OnePlus,0.15,True,False,False,False,2023-08-06,2023-08-06
DEV00000353,CUST000175,Tablet,Android,Samsung,0.18,True,False,False,True,2020-09-06,2020-09-06
DEV00000354,CUST000175,Mobile,Android,Oppo,0.22,True,False,False,True,2021-12-18,2021-12-18
DEV00000355,CUST000175,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-11-11,2023-11-11
DEV00000356,CUST000176,Laptop,macOS,Apple,0.06,False,False,False,True,2023-05-13,2023-05-13
DEV00000357,CUST000177,Laptop,macOS,Apple,0.06,False,False,False,False,2025-03-11,2025-03-11
DEV00000358,CUST000178,Mobile,Android,Realme,0.22,True,False,False,True,2022-04-12,2022-04-12
DEV00000359,CUST000178,Mobile,Android,Vivo,0.22,True,False,False,True,2024-02-28,2024-02-28
DEV00000360,CUST000179,Tablet,Android,Samsung,0.18,True,False,False,True,2020-10-25,2020-10-25
DEV00000361,CUST000179,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-04-08,2026-04-08
DEV00000362,CUST000180,Laptop,Windows,Dell,0.1,False,False,False,True,2021-04-25,2021-04-25
DEV00000363,CUST000180,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-04-17,2022-04-17
DEV00000364,CUST000180,Mobile,Android,Oppo,0.22,True,False,False,True,2023-03-05,2023-03-05
DEV00000365,CUST000181,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-03-23,2025-03-23
DEV00000366,CUST000181,Laptop,Windows,Asus,0.12,False,False,False,True,2023-08-04,2023-08-04
DEV00000367,CUST000182,Mobile,Android,OnePlus,0.15,True,False,False,True,2026-03-16,2026-03-16
DEV00000368,CUST000182,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-09-16,2021-09-16
DEV00000369,CUST000183,Laptop,Windows,Dell,0.1,False,False,False,True,2022-11-20,2022-11-20
DEV00000370,CUST000183,Mobile,Android,Realme,0.22,True,False,False,True,2025-07-02,2025-07-02
DEV00000371,CUST000184,Laptop,macOS,Apple,0.06,False,False,False,False,2025-11-16,2025-11-16
DEV00000372,CUST000185,Tablet,iOS,Apple,0.06,True,False,False,True,2022-08-05,2022-08-05
DEV00000373,CUST000186,Mobile,Android,Samsung,0.15,True,True,False,True,2025-06-21,2025-06-21
DEV00000374,CUST000186,Mobile,Android,Vivo,0.22,True,False,False,False,2020-03-09,2020-03-09
DEV00000375,CUST000186,Mobile,iOS,Apple,0.05,True,False,False,True,2020-03-11,2020-03-11
DEV00000376,CUST000187,Mobile,Android,Realme,0.22,True,False,False,True,2022-09-14,2022-09-14
DEV00000377,CUST000187,Laptop,Windows,HP,0.12,False,False,False,False,2022-12-30,2022-12-30
DEV00000378,CUST000188,Tablet,Android,Samsung,0.18,True,False,False,True,2023-05-13,2023-05-13
DEV00000379,CUST000189,Laptop,macOS,Apple,0.06,False,False,False,True,2024-03-24,2024-03-24
DEV00000380,CUST000189,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-12-02,2021-12-02
DEV00000381,CUST000189,Mobile,Android,Realme,0.22,True,False,False,True,2023-09-18,2023-09-18
DEV00000382,CUST000189,Mobile,Android,Samsung,0.15,True,False,False,True,2025-12-03,2025-12-03
DEV00000383,CUST000190,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-02-22,2023-02-22
DEV00000384,CUST000190,Laptop,Windows,HP,0.12,False,True,False,True,2023-07-12,2023-07-12
DEV00000385,CUST000191,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-04-28,2026-04-28
DEV00000386,CUST000191,Mobile,Android,Oppo,0.22,True,False,False,True,2026-01-23,2026-01-23
DEV00000387,CUST000192,Laptop,macOS,Apple,0.06,False,False,False,True,2024-11-25,2024-11-25
DEV00000388,CUST000192,Laptop,Windows,HP,0.12,False,False,False,True,2024-06-12,2024-06-12
DEV00000389,CUST000192,Mobile,Android,Oppo,0.22,True,False,False,False,2025-01-19,2025-01-19
DEV00000390,CUST000193,Laptop,Windows,HP,0.12,False,False,False,True,2020-12-17,2020-12-17
DEV00000391,CUST000193,Mobile,iOS,Apple,0.05,True,False,False,True,2020-10-28,2020-10-28
DEV00000392,CUST000194,Mobile,iOS,Apple,0.05,True,False,False,True,2021-03-12,2021-03-12
DEV00000393,CUST000194,Mobile,Android,Realme,0.22,True,False,False,True,2023-01-09,2023-01-09
DEV00000394,CUST000195,Mobile,Android,Vivo,0.22,True,False,False,True,2023-12-20,2023-12-20
DEV00000395,CUST000195,Mobile,Android,Oppo,0.22,True,True,False,True,2024-04-26,2024-04-26
DEV00000396,CUST000196,Mobile,Android,Vivo,0.22,True,False,False,True,2021-11-25,2021-11-25
DEV00000397,CUST000196,Laptop,Windows,Asus,0.12,False,False,False,True,2020-09-16,2020-09-16
DEV00000398,CUST000197,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-07-23,2025-07-23
DEV00000399,CUST000198,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-04-05,2024-04-05
DEV00000400,CUST000198,Mobile,Android,Vivo,0.22,True,False,False,True,2021-07-11,2021-07-11
DEV00000401,CUST000199,Mobile,Android,Oppo,0.22,True,False,False,True,2023-07-31,2023-07-31
DEV00000402,CUST000199,Tablet,Android,Lenovo,0.18,True,False,False,True,2026-06-16,2026-06-16
DEV00000403,CUST000200,Mobile,Android,Samsung,0.15,True,False,False,True,2026-02-12,2026-02-12
DEV00000404,CUST000201,Laptop,Windows,HP,0.12,False,False,False,True,2020-10-10,2020-10-10
DEV00000405,CUST000201,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-08-07,2025-08-07
DEV00000406,CUST000201,Laptop,Windows,Asus,0.12,False,False,False,True,2021-09-23,2021-09-23
DEV00000407,CUST000201,Laptop,Windows,Asus,0.12,False,False,False,True,2025-05-16,2025-05-16
DEV00000408,CUST000202,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-03-23,2021-03-23
DEV00000409,CUST000203,Laptop,Windows,Lenovo,0.1,False,True,False,True,2021-03-09,2021-03-09
DEV00000410,CUST000203,Tablet,Android,Samsung,0.18,True,False,False,True,2025-10-25,2025-10-25
DEV00000411,CUST000203,Mobile,Android,Oppo,0.22,True,False,False,True,2024-03-12,2024-03-12
DEV00000412,CUST000204,Mobile,Android,Realme,0.22,True,False,False,True,2021-03-04,2021-03-04
DEV00000413,CUST000204,Mobile,iOS,Apple,0.05,True,False,False,True,2021-08-03,2021-08-03
DEV00000414,CUST000205,Tablet,iOS,Apple,0.06,True,False,False,True,2024-11-29,2024-11-29
DEV00000415,CUST000205,Mobile,iOS,Apple,0.05,True,False,False,True,2020-07-02,2020-07-02
DEV00000416,CUST000205,Mobile,Android,Oppo,0.22,True,False,False,False,2021-03-23,2021-03-23
DEV00000417,CUST000206,Mobile,Android,Oppo,0.22,True,False,False,True,2023-09-17,2023-09-17
DEV00000418,CUST000206,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-07-17,2024-07-17
DEV00000419,CUST000207,Mobile,iOS,Apple,0.05,True,False,False,True,2025-01-15,2025-01-15
DEV00000420,CUST000208,Mobile,Android,OnePlus,0.15,True,False,False,True,2026-06-22,2026-06-22
DEV00000421,CUST000208,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-08-28,2023-08-28
DEV00000422,CUST000208,Mobile,iOS,Apple,0.05,True,False,False,True,2025-06-27,2025-06-27
DEV00000423,CUST000209,Laptop,Windows,HP,0.12,False,False,False,True,2025-02-18,2025-02-18
DEV00000424,CUST000209,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-05-03,2023-05-03
DEV00000425,CUST000210,Laptop,Windows,Asus,0.12,False,False,False,True,2021-04-24,2021-04-24
DEV00000426,CUST000210,Laptop,Windows,Asus,0.12,False,False,False,True,2024-09-09,2024-09-09
DEV00000427,CUST000211,Mobile,Android,Realme,0.22,True,False,False,True,2025-06-28,2025-06-28
DEV00000428,CUST000212,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-07-13,2021-07-13
DEV00000429,CUST000213,Mobile,Android,Realme,0.22,True,False,False,True,2024-08-29,2024-08-29
DEV00000430,CUST000213,Laptop,Windows,HP,0.12,False,False,False,True,2026-05-04,2026-05-04
DEV00000431,CUST000214,Mobile,Android,Oppo,0.22,True,False,False,True,2021-11-19,2021-11-19
DEV00000432,CUST000214,Tablet,iOS,Apple,0.06,True,False,False,True,2025-07-21,2025-07-21
DEV00000433,CUST000215,Laptop,Windows,HP,0.12,False,False,False,True,2026-02-15,2026-02-15
DEV00000434,CUST000215,Mobile,Android,Vivo,0.22,True,False,False,True,2022-10-10,2022-10-10
DEV00000435,CUST000215,Mobile,Android,Realme,0.22,True,False,False,True,2023-11-28,2023-11-28
DEV00000436,CUST000215,Tablet,iOS,Apple,0.06,True,False,False,True,2021-04-25,2021-04-25
DEV00000437,CUST000215,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-12-07,2023-12-07
DEV00000438,CUST000216,Laptop,Windows,HP,0.12,False,False,False,True,2026-05-24,2026-05-24
DEV00000439,CUST000216,Mobile,Android,Oppo,0.22,True,False,False,True,2023-08-18,2023-08-18
DEV00000440,CUST000217,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-02-09,2023-02-09
DEV00000441,CUST000218,Laptop,Windows,Asus,0.12,False,False,False,True,2022-10-10,2022-10-10
DEV00000442,CUST000218,Mobile,Android,Realme,0.22,True,False,False,True,2026-06-23,2026-06-23
DEV00000443,CUST000219,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-02-20,2024-02-20
DEV00000444,CUST000219,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-01-16,2021-01-16
DEV00000445,CUST000220,Mobile,Android,Samsung,0.15,True,False,False,True,2022-06-11,2022-06-11
DEV00000446,CUST000220,Laptop,Windows,Dell,0.1,False,False,False,True,2023-08-15,2023-08-15
DEV00000447,CUST000221,Laptop,Windows,Dell,0.1,False,False,False,True,2020-07-07,2020-07-07
DEV00000448,CUST000222,Tablet,Android,Lenovo,0.18,True,False,False,False,2020-01-03,2020-01-03
DEV00000449,CUST000222,Mobile,iOS,Apple,0.05,True,False,False,True,2021-06-24,2021-06-24
DEV00000450,CUST000223,Mobile,Android,Vivo,0.22,True,False,False,True,2022-10-22,2022-10-22
DEV00000451,CUST000223,Mobile,Android,Vivo,0.22,True,False,False,True,2020-07-31,2020-07-31
DEV00000452,CUST000224,Laptop,Windows,HP,0.12,False,True,False,True,2021-01-24,2021-01-24
DEV00000453,CUST000224,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-07-15,2022-07-15
DEV00000454,CUST000224,Laptop,Windows,Dell,0.1,False,False,False,True,2023-11-08,2023-11-08
DEV00000455,CUST000225,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-04-18,2024-04-18
DEV00000456,CUST000226,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-06-29,2021-06-29
DEV00000457,CUST000226,Mobile,Android,Oppo,0.22,True,True,False,True,2026-04-26,2026-04-26
DEV00000458,CUST000226,Mobile,Android,Samsung,0.15,True,False,False,True,2022-05-22,2022-05-22
DEV00000459,CUST000227,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-07-27,2021-07-27
DEV00000460,CUST000227,Laptop,Windows,Dell,0.1,False,False,False,True,2024-10-24,2024-10-24
DEV00000461,CUST000228,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-04-19,2020-04-19
DEV00000462,CUST000228,Tablet,iOS,Apple,0.06,True,False,False,True,2025-10-21,2025-10-21
DEV00000463,CUST000228,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-08-11,2020-08-11
DEV00000464,CUST000228,Laptop,macOS,Apple,0.06,False,False,False,True,2024-04-29,2024-04-29
DEV00000465,CUST000228,Tablet,Android,Samsung,0.18,True,False,False,True,2025-12-03,2025-12-03
DEV00000466,CUST000229,Laptop,macOS,Apple,0.06,False,False,False,True,2024-02-05,2024-02-05
DEV00000467,CUST000229,Laptop,Windows,Dell,0.1,False,True,False,True,2020-10-25,2020-10-25
DEV00000468,CUST000230,Mobile,Android,Samsung,0.15,True,False,False,True,2025-08-14,2025-08-14
DEV00000469,CUST000230,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-01-06,2026-01-06
DEV00000470,CUST000231,Mobile,iOS,Apple,0.05,True,False,False,True,2024-05-19,2024-05-19
DEV00000471,CUST000231,Laptop,Windows,HP,0.12,False,False,False,False,2020-09-27,2020-09-27
DEV00000472,CUST000232,Tablet,Android,Samsung,0.18,True,False,False,True,2024-11-14,2024-11-14
DEV00000473,CUST000232,Mobile,Android,Oppo,0.22,True,False,False,True,2021-12-20,2021-12-20
DEV00000474,CUST000232,Tablet,iOS,Apple,0.06,True,False,False,True,2021-11-02,2021-11-02
DEV00000475,CUST000233,Mobile,Android,Oppo,0.22,True,False,False,True,2023-01-05,2023-01-05
DEV00000476,CUST000233,Tablet,iOS,Apple,0.06,True,False,False,True,2023-10-04,2023-10-04
DEV00000477,CUST000234,Mobile,Android,OnePlus,0.15,True,False,False,True,2020-08-15,2020-08-15
DEV00000478,CUST000234,Laptop,Windows,Dell,0.1,False,False,False,True,2022-11-10,2022-11-10
DEV00000479,CUST000234,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-04-17,2021-04-17
DEV00000480,CUST000234,Laptop,Windows,Dell,0.1,False,False,False,True,2020-02-20,2020-02-20
DEV00000481,CUST000235,Mobile,Android,OnePlus,0.15,True,False,False,True,2022-07-08,2022-07-08
DEV00000482,CUST000236,Laptop,Windows,Dell,0.1,False,False,False,True,2021-05-04,2021-05-04
DEV00000483,CUST000236,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-10-13,2025-10-13
DEV00000484,CUST000237,Laptop,Windows,HP,0.12,False,False,True,True,2020-12-19,2020-12-19
DEV00000485,CUST000237,Laptop,Windows,HP,0.12,False,False,False,True,2026-04-28,2026-04-28
